,user_id,type,use_days,use_duration,avg_cont_use,total_calls_log10,usage_range,mean_usage_scaled,sd_usage_scaled,cluster_label
0,0,gnql,0.7435897435897437,0.7435897435897436,0.7435897435897437,0.55653125771458,9.332305822533284e-06,0.9532342657342654,0.12210180581356343,-1
1,1,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
4,2,gnql,0.025641025641025644,0.1452991452991453,0.0,0.2204191300843736,4.127750652274337e-06,0.2826086956521739,0.4153255037944087,1
6,3,gnql,0.008547008547008548,0.05982905982905984,0.0,0.1147548783282022,8.97337098320508e-07,0.5,0.5,1
10,5,gnql,0.07692307692307693,0.623931623931624,0.0,0.2985530844381533,1.561366551077684e-05,0.14712643678160917,0.28899761158285464,-1
15,6,gnql,0.10256410256410257,0.9059829059829061,0.001554001554001554,0.21604880942399843,1.4357393573128129e-06,0.125,0.2773500981126146,-1
17,7,gnql,0.12820512820512822,0.3247863247863248,0.008547008547008548,0.24046193164738397,1.794674196641016e-06,0.26875,0.30967472854593736,-1
19,8,gnql,0.025641025641025644,0.6837606837606838,0.0,0.17364046174644632,5.384022589923049e-07,0.5833333333333333,0.3632415786283894,-1
22,9,gnql,0.017094017094017096,0.8547008547008548,0.0,0.1147548783282022,1.794674196641016e-07,0.3333333333333333,0.4714045207910317,-1
24,10,gnql,0.1965811965811966,0.5982905982905984,0.004273504273504274,0.2905716882184412,4.845620330930743e-06,0.1759259259259259,0.20236654281216673,-1
26,11,gnql,0.10256410256410257,0.36752136752136755,0.001554001554001554,0.18741727658859586,7.178696786564064e-07,0.21153846153846154,0.3076923076923077,-1
28,12,gnql,0.051282051282051294,0.1623931623931624,0.011396011396011398,0.22578394887848208,2.5125438752974226e-06,0.32653061224489793,0.3578709778928609,1
29,13,gnql,0.05982905982905984,0.20512820512820515,0.0028490028490028487,0.18228601192847693,8.97337098320508e-07,0.35,0.3122498999199199,1
32,14,gnql,0.2136752136752137,0.46153846153846156,0.10256410256410257,0.40724844226359985,5.5275965256543296e-05,0.11488511488511491,0.19809099720484424,-1
35,15,gnql,0.5982905982905984,1.0,0.021794871794871797,0.4516792714288807,2.7099580369279344e-05,0.18449771476541366,0.22766543214256216,-1
37,16,gnql,0.06837606837606838,0.4786324786324787,0.001068376068376068,0.2204191300843736,1.794674196641016e-06,0.26666666666666666,0.32998316455372223,-1
40,17,gnql,0.017094017094017096,0.47008547008547014,0.0,0.14654076417238365,8.97337098320508e-07,0.39999999999999997,0.43204937989385733,-1
44,19,gnql,0.17948717948717952,0.9145299145299146,0.007122507122507123,0.4035290570188464,4.6482061693002317e-05,0.15672165672165675,0.24152018907990927,-1
46,20,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
49,21,gnql,0.2136752136752137,0.2136752136752137,0.2136752136752137,0.5581676163154898,0.00020602859777438864,0.18476949879388904,0.2517194753424796,-1
52,22,gnql,0.017094017094017096,0.05128205128205129,0.0,0.20251026699388197,4.127750652274337e-06,0.4057971014492754,0.4294357214501175,1
54,23,gnql,0.05982905982905984,0.7094017094017094,0.005128205128205129,0.2204191300843736,1.794674196641016e-06,0.32499999999999996,0.39607448794387146,-1
57,24,gnql,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.31245418244906736,1.220378453715891e-05,0.15686274509803919,0.2553728681888452,-1
61,25,gnql,0.15384615384615385,0.9914529914529916,0.003052503052503054,0.3288267761008606,1.7049404868089652e-05,0.12520775623268698,0.2292732036606228,-1
63,26,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
65,27,gnql,0.15384615384615385,0.8974358974358976,0.004985754985754985,0.29389495285144673,4.307218071938439e-06,0.27850877192982465,0.30530537618926856,-1
67,28,gnql,0.12820512820512822,0.4017094017094017,0.003885003885003886,0.23738441557683895,1.2562719376487113e-06,0.3571428571428571,0.28571428571428575,-1
69,29,gnql,0.20512820512820515,0.8461538461538463,0.005698005698005699,0.31780617977519365,4.48668549160254e-06,0.2704,0.2882843041166133,-1
71,30,gnql,0.10256410256410257,0.15384615384615385,0.019230769230769232,0.24525907449727344,1.6152067769769145e-06,0.43589743589743585,0.3186555877317478,1
73,31,gnql,0.18803418803418806,0.3931623931623932,0.01111111111111111,0.296656704261094,2.333076455633321e-06,0.35785953177257523,0.2641505363742893,-1
77,33,gnql,0.008547008547008548,0.017094017094017096,0.0,0.15563139074441446,2.1536090359692194e-06,0.5,0.5,1
78,34,gnql,0.042735042735042736,0.9145299145299146,0.0017094017094017085,0.1766653474326398,1.0768045179846097e-06,0.22222222222222224,0.35572912430182496,-1
80,35,gnql,0.0,0.0,0.0,0.13578883501642755,0.0,1.0,0.0,0
82,36,gnql,0.0,0.0,0.0,0.15126107008403927,0.0,1.0,0.0,0
84,37,gnql,0.2564102564102564,0.7350427350427351,0.007038712921065863,0.42960294845596714,4.504632233568951e-05,0.17941138671121964,0.24155703207117155,-1
89,39,gnql,0.025641025641025644,0.3162393162393163,0.0,0.14654076417238365,0.0,1.0,0.0,-1
91,40,gnql,0.025641025641025644,0.10256410256410257,0.0,0.17364046174644632,1.2562719376487113e-06,0.39285714285714285,0.42106521866255703,1
101,45,gnql,0.08547008547008549,0.8461538461538463,0.003205128205128206,0.23070115761664284,1.6152067769769145e-06,0.2828282828282828,0.3260608563953328,-1
104,46,gnql,0.0,0.0,0.0,0.18741727658859586,0.0,1.0,0.0,0
106,47,gnql,0.17094017094017097,0.5726495726495727,0.005259697567389875,0.27501392399624097,2.5125438752974226e-06,0.21768707482993196,0.25371505032614305,-1
108,48,gnql,0.10256410256410257,0.5555555555555556,0.007326007326007328,0.2553934865788708,4.845620330930743e-06,0.1794871794871795,0.25612519767131103,-1
110,49,gnql,0.11965811965811968,0.7264957264957266,0.004273504273504274,0.25841837226506426,2.8714787146256258e-06,0.20833333333333334,0.30590258071629417,-1
114,50,gnql,0.12820512820512822,0.5897435897435898,0.010989010989010988,0.28704990510046685,5.025087750594845e-06,0.21875,0.27370841171373805,-1
118,51,gnql,0.11965811965811968,0.6495726495726496,0.002136752136752136,0.34144750992691625,2.3689699395661414e-05,0.15757575757575756,0.24462698752218898,-1
120,52,gnql,0.1452991452991453,0.2991452991452992,0.013431013431013435,0.2930815283447673,2.5125438752974226e-06,0.4285714285714286,0.31943828249996997,-1
122,53,gnql,0.0,0.0,0.0,0.12957547867991828,0.0,1.0,0.0,0
123,54,gnql,0.0,0.0,0.0,0.14654076417238365,0.0,1.0,0.0,0
124,55,gnql,0.0,0.0,0.0,0.16350604966484897,0.0,1.0,0.0,0
126,56,gnql,0.008547008547008548,0.18803418803418806,0.0,0.20438256208106123,7.178696786564064e-07,0.5,0.5,1
128,57,gnql,0.008547008547008548,0.35042735042735046,0.0,0.1766653474326398,7.178696786564064e-07,0.5,0.5,-1
131,60,gnql,0.017094017094017096,0.06837606837606838,0.0,0.16708122558117566,1.2562719376487113e-06,0.38095238095238093,0.4416008807378906,1
133,61,gnql,0.28205128205128205,0.7094017094017094,0.03296703296703296,0.4814467160245575,2.584330843163063e-05,0.6964869281045751,0.3523499211974268,-1
135,62,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
137,63,gnql,0.042735042735042736,0.38461538461538464,0.0017094017094017085,0.20438256208106123,1.0768045179846097e-06,0.5555555555555555,0.35572912430182496,-1
139,64,gnql,0.1623931623931624,0.27350427350427353,0.019943019943019946,0.26336505980501446,2.8714787146256258e-06,0.146875,0.23574599015677872,-1
141,65,gnql,0.03418803418803419,0.4017094017094017,0.0,0.15126107008403927,3.589348393282032e-07,0.3,0.39999999999999997,-1
143,66,gnql,0.18803418803418806,0.9059829059829061,0.00373931623931624,0.3267812875213501,9.152838402869182e-06,0.19778346121057114,0.2330034163464015,-1
146,67,gnql,0.17094017094017097,0.8803418803418804,0.003418803418803419,0.32608338184054503,7.71709904555637e-06,0.2558139534883721,0.2918802082860027,-1
149,68,gnql,0.11111111111111113,0.7435897435897436,0.004748338081671416,0.292670569596304,5.204555170258946e-06,0.2832512315270935,0.2581041052305039,-1
151,69,gnql,0.0,0.0,0.0,0.09491232260021532,0.0,1.0,0.0,0
154,70,gnql,0.0,0.0,0.0,0.12262953724863672,0.0,1.0,0.0,0
158,71,gnql,0.017094017094017096,0.1452991452991453,0.0,0.1985773204650553,3.948283232610236e-06,0.34848484848484845,0.4610643652940285,1
160,72,gnql,0.12820512820512822,0.23931623931623935,0.014245014245014245,0.24046193164738397,3.0509461342897273e-06,0.15808823529411764,0.24582917909417842,-1
162,73,gnql,0.042735042735042736,0.7094017094017094,0.0017094017094017085,0.15970006194017447,5.384022589923049e-07,0.5,0.3191423692521127,-1
165,74,gnql,0.0,0.0,0.0,0.296656704261094,0.0,1.0,0.0,0
167,75,gnql,0.03418803418803419,0.1452991452991453,0.005698005698005699,0.19213758250025154,2.333076455633321e-06,0.3230769230769231,0.3621108398750714,1
170,76,gnql,0.11965811965811968,0.8974358974358976,0.0,0.24525907449727344,3.589348393282032e-06,0.11333333333333333,0.24796953217863055,-1
171,77,gnql,0.15384615384615385,0.6837606837606838,0.003052503052503054,0.25054371334462977,1.2562719376487113e-06,0.24060150375939843,0.2664668443108173,-1
174,78,gnql,0.03418803418803419,0.17948717948717952,0.002136752136752136,0.15126107008403927,3.589348393282032e-07,0.3,0.39999999999999997,1
177,79,gnql,0.623931623931624,0.7606837606837608,0.08180708180708182,0.40390547749954375,4.666152911266642e-06,0.33627858627858626,0.16777640164926724,-1
180,80,gnql,0.11111111111111113,0.5811965811965812,0.008547008547008548,0.26470539799497866,5.025087750594845e-06,0.1913265306122449,0.23597972950310767,-1
185,82,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
186,83,gnql,0.008547008547008548,0.41880341880341887,0.0,0.14140949951226467,1.794674196641016e-07,0.5,0.5,-1
187,84,gnql,0.017094017094017096,0.2820512820512821,0.0,0.13578883501642755,5.384022589923049e-07,0.4444444444444444,0.41573970964154905,1
190,85,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
191,86,gnql,0.025641025641025644,0.7777777777777779,0.0,0.14654076417238365,0.0,1.0,0.0,-1
193,87,gnql,0.05982905982905984,0.17094017094017094,0.008547008547008548,0.16708122558117566,1.0768045179846097e-06,0.18750000000000003,0.31663925319938885,1
194,88,gnql,0.008547008547008548,0.11965811965811968,0.0,0.10566425175617139,3.589348393282032e-07,0.5,0.5,1
196,89,gnql,0.025641025641025644,0.6837606837606838,0.0028490028490028487,0.26536431369634583,1.3998458733799926e-05,0.2628205128205128,0.42573948505949566,-1
198,90,gnql,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
200,91,gnql,0.05982905982905984,0.5982905982905984,0.0,0.2341374115800287,3.7688158129461337e-06,0.22023809523809523,0.32115288000514786,-1
202,92,gnql,0.12820512820512822,0.7948717948717949,0.003885003885003886,0.2782609279930512,4.127750652274337e-06,0.21739130434782608,0.2644679360999226,-1
204,93,gnql,0.008547008547008548,0.3076923076923077,0.0,0.1147548783282022,1.794674196641016e-07,0.5,0.5,1
206,94,gnql,0.051282051282051294,0.2991452991452992,0.0014245014245014252,0.18490743646226981,8.97337098320508e-07,0.2571428571428572,0.3155817433482075,-1
208,95,gnql,0.017094017094017096,0.6153846153846154,0.0,0.23842820108640547,6.819761947235861e-06,0.4473684210526316,0.41497811131631124,-1
212,97,gnql,0.025641025641025644,0.5811965811965812,0.0,0.21132850351234278,1.974141616305118e-06,0.6363636363636364,0.38030001206094344,-1
214,98,gnql,0.008547008547008548,0.2905982905982906,0.0,0.13578883501642755,3.589348393282032e-07,0.5,0.5,1
215,99,gnql,0.008547008547008548,0.042735042735042736,0.0,0.20057657435638668,4.666152911266642e-06,0.5,0.5,1
217,100,gnql,0.008547008547008548,0.7863247863247864,0.0,0.20057657435638668,7.178696786564064e-07,0.5,0.5,-1
219,101,gnql,0.042735042735042736,0.11111111111111112,0.0,0.20057657435638668,3.7688158129461337e-06,0.19047619047619047,0.363696483726654,1
221,102,gnql,0.06837606837606838,0.15384615384615385,0.010683760683760684,0.2538207975980227,2.5125438752974226e-06,0.4444444444444444,0.34794143201242816,1
223,103,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
225,104,gnql,0.11965811965811968,0.6324786324786326,0.001314924391847468,0.30355980345165967,9.511773242197386e-06,0.17861635220125788,0.31571074168932145,-1
227,105,gnql,0.042735042735042736,0.6837606837606838,0.0,0.2096672009284175,3.0509461342897273e-06,0.22549019607843138,0.3519867268826714,-1
230,106,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
231,107,gnql,0.051282051282051294,0.3760683760683761,0.0014245014245014252,0.24145308677259894,1.974141616305118e-06,0.5974025974025974,0.29500822575585833,-1
232,108,gnql,0.025641025641025644,0.17948717948717952,0.0028490028490028487,0.21899804103727388,3.0509461342897273e-06,0.48529411764705876,0.3562953364584035,1
234,109,gnql,0.06837606837606838,0.23076923076923078,0.010683760683760684,0.26536431369634583,4.307218071938439e-06,0.3333333333333333,0.35843021946010944,1
237,110,gnql,0.03418803418803419,0.3076923076923077,0.002136752136752136,0.16708122558117566,8.97337098320508e-07,0.48,0.3709447398198282,-1
239,111,gnql,0.08547008547008549,0.4273504273504274,0.007122507122507123,0.32345131920051745,1.8305676805738364e-05,0.1951871657754011,0.3163176817259978,-1
242,112,gnql,0.017094017094017096,0.13675213675213677,0.0,0.2244878012801336,7.358164206228166e-06,0.34146341463414637,0.46576213292365864,1
244,113,gnql,0.025641025641025644,0.4957264957264958,0.0,0.13578883501642755,1.794674196641016e-07,0.5,0.5,-1
246,114,gnql,0.008547008547008548,0.22222222222222224,0.0,0.10566425175617139,0.0,1.0,0.0,0
249,115,gnql,0.051282051282051294,0.6581196581196582,0.0014245014245014252,0.13578883501642755,3.589348393282032e-07,0.21428571428571427,0.36421567954234174,-1
250,116,gnql,0.0,0.0,0.0,0.14140949951226467,0.0,1.0,0.0,0
252,117,gnql,0.03418803418803419,0.22222222222222224,0.005698005698005699,0.2341374115800287,4.127750652274337e-06,0.3739130434782608,0.4139349647099793,1
254,118,gnql,0.042735042735042736,0.10256410256410257,0.008547008547008548,0.1985773204650553,1.4357393573128129e-06,0.3541666666666667,0.36383852492860375,1
256,119,gnql,0.008547008547008548,0.3162393162393163,0.0,0.1147548783282022,5.384022589923049e-07,0.5,0.5,-1
258,120,gnql,0.025641025641025644,0.6068376068376069,0.0028490028490028487,0.15126107008403927,3.589348393282032e-07,0.625,0.414578098794425,-1
260,121,gnql,0.08547008547008549,0.25641025641025644,0.004884004884004884,0.24969517580222897,4.666152911266642e-06,0.16433566433566435,0.28692640893606497,-1
262,122,gnql,0.03418803418803419,0.18803418803418806,0.002136752136752136,0.21451697416265855,4.845620330930743e-06,0.2074074074074074,0.39655581672071627,1
264,123,gnql,0.042735042735042736,0.06837606837606838,0.008547008547008548,0.2424278584161829,4.666152911266642e-06,0.31410256410256415,0.36448381989306405,1
266,124,gnql,0.0,0.0,0.0,0.15563139074441446,0.0,1.0,0.0,0
268,125,gnql,0.008547008547008548,0.042735042735042736,0.0,0.17364046174644632,1.2562719376487113e-06,0.5,0.5,1
270,126,gnql,0.05982905982905984,0.2478632478632479,0.0012210012210012201,0.30110956145243917,8.97337098320508e-06,0.27249999999999996,0.33895980587674407,1
272,127,gnql,0.0,0.0,0.0,0.12262953724863672,0.0,1.0,0.0,0
273,128,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
277,130,gnql,0.03418803418803419,0.06837606837606838,0.005698005698005699,0.16708122558117566,8.97337098320508e-07,0.27999999999999997,0.3919183588453085,1
280,131,gnql,0.051282051282051294,0.36752136752136755,0.0014245014245014252,0.32631693597453454,1.686993744842555e-05,0.3525835866261398,0.3280140866006982,-1
281,132,gnql,0.017094017094017096,0.017094017094017096,0.017094017094017096,0.17364046174644632,1.794674196641016e-06,0.3333333333333333,0.4714045207910317,1
283,133,gnql,0.12820512820512822,0.6837606837606838,0.008547008547008548,0.28750180265081837,4.307218071938439e-06,0.29947916666666663,0.3414438901511166,-1
286,134,gnql,0.008547008547008548,0.5299145299145299,0.0,0.1147548783282022,5.384022589923049e-07,0.5,0.5,-1
289,135,gnql,0.09401709401709403,0.6495726495726496,0.0028490028490028487,0.2782609279930512,6.999229366899963e-06,0.18803418803418806,0.27523490919836957,-1
291,136,gnql,0.017094017094017096,0.20512820512820515,0.0,0.18982464520043063,1.4357393573128129e-06,0.5416666666666666,0.41247895569215276,1
293,137,gnql,0.03418803418803419,0.38461538461538464,0.002136752136752136,0.17045199109613052,7.178696786564064e-07,0.4,0.37416573867739417,-1
296,138,gnql,0.0,0.0,0.0,0.18490743646226981,0.0,1.0,0.0,0
298,139,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
301,140,gnql,0.017094017094017096,0.5811965811965812,0.0,0.1985773204650553,3.7688158129461337e-06,0.3650793650793651,0.4506371290977267,-1
302,141,gnql,0.13675213675213677,0.5128205128205129,0.003561253561253563,0.2897107628298124,6.64029452757176e-06,0.1891891891891892,0.23415269054708632,-1
304,143,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
305,144,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
306,145,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
309,146,gnql,0.0,0.0,0.0,0.18490743646226981,0.0,1.0,0.0,0
311,148,gnql,0.008547008547008548,0.23931623931623935,0.0,0.12957547867991828,1.794674196641016e-07,0.5,0.5,1
313,149,gnql,0.017094017094017096,0.43589743589743596,0.004273504273504274,0.16708122558117566,1.6152067769769145e-06,0.40740740740740744,0.4287347001033417,-1
316,150,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
319,151,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
322,153,gnql,0.05982905982905984,0.26495726495726496,0.005128205128205129,0.32018122591882997,1.4357393573128128e-05,0.33125,0.37243917288598954,1
323,154,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
324,155,gnql,0.0,0.0,0.0,0.1147548783282022,0.0,1.0,0.0,0
325,156,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
327,157,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
328,158,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
329,159,gnql,0.017094017094017096,0.5128205128205129,0.0,0.37782871610064206,7.214590270496885e-05,0.3706467661691542,0.44736024060220375,-1
330,160,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
331,161,gnql,0.008547008547008548,0.08547008547008547,0.0,0.08175302483242448,0.0,1.0,0.0,0
332,162,gnql,0.0,0.0,0.0,0.13578883501642755,0.0,1.0,0.0,0
333,163,gnql,0.008547008547008548,0.23931623931623935,0.0,0.2096672009284175,1.794674196641016e-07,0.5,0.5,1
334,164,gnql,0.0,0.0,0.0,0.20795773799738793,0.0,1.0,0.0,0
336,165,gnql,0.025641025641025644,0.2820512820512821,0.0,0.1985773204650553,3.4098809736179305e-06,0.2763157894736842,0.4200234131450623,1
337,166,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
339,167,gnql,0.0,0.0,0.0,0.12957547867991828,0.0,1.0,0.0,0
341,168,gnql,0.03418803418803419,0.35042735042735046,0.002136752136752136,0.31156289583502167,1.7049404868089652e-05,0.3410526315789474,0.36734278299921264,-1
343,169,gnql,0.017094017094017096,0.017094017094017096,0.017094017094017096,0.16708122558117566,1.6152067769769145e-06,0.40740740740740744,0.4287347001033417,1
344,170,gnql,0.0,0.0,0.0,0.17045199109613052,0.0,1.0,0.0,0
346,171,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
349,172,gnql,0.042735042735042736,0.11111111111111112,0.004273504273504274,0.2553934865788708,3.7688158129461337e-06,0.5555555555555555,0.3190436705117743,1
352,173,gnql,0.008547008547008548,0.17094017094017094,0.0,0.22829378900480812,1.794674196641016e-06,0.5,0.5,1
353,174,gnql,0.0,0.0,0.0,0.12262953724863672,0.0,1.0,0.0,0
354,175,gnql,0.03418803418803419,0.38461538461538464,0.002136752136752136,0.16350604966484897,5.384022589923049e-07,0.39999999999999997,0.38873012632302006,-1
357,176,gnql,0.27350427350427353,0.4444444444444445,0.08547008547008549,0.4232005347593407,4.773833363065103e-05,0.13397129186602869,0.22888273509706228,-1
360,177,gnql,0.008547008547008548,0.2991452991452992,0.0,0.24145308677259894,5.025087750594845e-06,0.5,0.5,1
363,178,gnql,0.008547008547008548,0.23931623931623935,0.0,0.08175302483242448,0.0,1.0,0.0,0
365,179,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
367,180,gnql,0.05982905982905984,0.41880341880341887,0.0012210012210012201,0.19213758250025154,7.178696786564064e-07,0.3125,0.29973947020704494,-1
368,181,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
371,183,gnql,0.0,0.0,0.0,0.15126107008403927,0.0,1.0,0.0,0
373,184,gnql,0.008547008547008548,0.20512820512820515,0.0,0.1147548783282022,1.794674196641016e-07,0.5,0.5,1
374,185,gnql,0.0,0.0,0.0,0.1147548783282022,0.0,1.0,0.0,0
375,186,gnql,0.0,0.0,0.0,0.17045199109613052,0.0,1.0,0.0,0
376,187,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
377,188,gnql,0.008547008547008548,0.03418803418803419,0.0,0.24707375126843611,8.614436143876878e-06,0.5,0.5,1
379,189,gnql,0.03418803418803419,0.11965811965811968,0.002136752136752136,0.2755676589731114,1.7408339707417856e-05,0.2,0.4,1
381,190,gnql,0.008547008547008548,0.03418803418803419,0.0,0.2341374115800287,1.2562719376487113e-06,0.5,0.5,1
383,191,gnql,0.0,0.0,0.0,0.12957547867991828,0.0,1.0,0.0,0
384,192,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
387,194,gnql,0.008547008547008548,0.05128205128205129,0.0,0.10566425175617139,3.589348393282032e-07,0.5,0.5,1
388,195,gnql,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.25987455345348615,1.1126980019174299e-05,0.5,0.5,1
389,196,gnql,0.017094017094017096,0.042735042735042736,0.004273504273504274,0.17045199109613052,5.384022589923049e-07,0.3333333333333333,0.4714045207910317,1
392,198,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
393,199,gnql,0.017094017094017096,0.11111111111111112,0.0,0.18228601192847693,2.5125438752974226e-06,0.38095238095238093,0.4416008807378906,1
394,200,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
396,201,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
398,202,gnql,0.03418803418803419,0.08547008547008547,0.002136752136752136,0.2096672009284175,4.48668549160254e-06,0.2,0.4,1
401,203,gnql,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
403,204,gnql,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.12262953724863672,0.0,1.0,0.0,0
406,205,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
407,206,gnql,0.0,0.0,0.0,0.12957547867991828,0.0,1.0,0.0,0
408,207,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
413,209,gnql,0.03418803418803419,0.07692307692307693,0.01282051282051282,0.1965079031606267,2.1536090359692194e-06,0.3,0.3711842908553348,1
415,210,gnql,0.008547008547008548,0.05128205128205129,0.0,0.1147548783282022,1.794674196641016e-07,0.5,0.5,1
418,211,gnql,0.008547008547008548,0.1623931623931624,0.0,0.09491232260021532,1.794674196641016e-07,0.5,0.5,1
421,214,gnql,0.008547008547008548,0.07692307692307693,0.0,0.2538207975980227,5.025087750594845e-06,0.5,0.5,1
422,215,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
423,216,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
424,217,gnql,0.008547008547008548,0.042735042735042736,0.0,0.1766653474326398,2.8714787146256258e-06,0.5,0.5,1
426,218,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
428,219,gnql,0.051282051282051294,0.10256410256410257,0.011396011396011398,0.3112627814888289,2.1356622940028093e-05,0.21848739495798322,0.32894471631015826,1
430,220,gnql,0.008547008547008548,0.12820512820512822,0.0,0.25915095735983656,1.1306447438838401e-05,0.5,0.5,1
431,221,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
433,222,gnql,0.0,0.0,0.0,0.1985773204650553,0.0,1.0,0.0,0
434,223,gnql,0.017094017094017096,0.03418803418803419,0.004273504273504274,0.2443303570081205,3.589348393282032e-06,0.5499999999999999,0.4143267631552018,1
436,224,gnql,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.1147548783282022,1.794674196641016e-07,0.5,0.5,1
437,225,gnql,0.03418803418803419,0.2136752136752137,0.0,0.2803303452974798,9.152838402869182e-06,0.41568627450980394,0.38291060388185544,1
438,226,gnql,0.0,0.0,0.0,0.17954261766816138,0.0,1.0,0.0,0
440,227,gnql,0.008547008547008548,0.13675213675213677,0.0,0.08175302483242448,0.0,1.0,0.0,0
441,228,gnql,0.0,0.0,0.0,0.14654076417238365,0.0,1.0,0.0,0
442,229,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
444,231,gnql,0.0,0.0,0.0,0.26129564250058585,0.0,1.0,0.0,0
445,232,gnql,0.0,0.0,0.0,0.13578883501642755,0.0,1.0,0.0,0
446,233,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
447,234,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
448,235,gnql,0.017094017094017096,0.10256410256410257,0.0,0.23632182211248,7.358164206228166e-06,0.3739837398373984,0.4454513018472431,1
449,236,gnql,0.0,0.0,0.0,0.14140949951226467,0.0,1.0,0.0,0
450,237,gnql,0.0,0.0,0.0,0.12957547867991828,0.0,1.0,0.0,0
451,238,gnql,0.0,0.0,0.0,0.2129442851818104,0.0,1.0,0.0,0
452,239,gnql,0.0,0.0,0.0,0.12957547867991828,0.0,1.0,0.0,0
453,240,gnql,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.25987455345348615,7.537631625892267e-06,0.5,0.5,1
454,241,gnql,0.0,0.0,0.0,0.13578883501642755,0.0,1.0,0.0,0
456,242,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
460,244,gnql,0.0,0.0,0.0,0.10566425175617139,0.0,1.0,0.0,0
461,245,gnql,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
462,246,gnql,0.042735042735042736,0.11111111111111112,0.008547008547008548,0.2129442851818104,2.692011294961524e-06,0.3444444444444445,0.3818408950542129,1
463,247,gnql,0.0,0.0,0.0,0.15563139074441446,0.0,1.0,0.0,0
465,248,gnql,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
467,250,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
469,251,gnql,0.0,0.0,0.0,0.17045199109613052,0.0,1.0,0.0,0
470,252,gnql,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.23301409491646377,2.5125438752974226e-06,0.5,0.5,1
471,253,gnql,0.0,0.0,0.0,0.1147548783282022,0.0,1.0,0.0,0
472,254,gnql,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
473,255,gnql,0.0,0.0,0.0,0.12262953724863672,0.0,1.0,0.0,0
